x,z,0,150,2005,37.7273,-0.126374,11.7817,00:00:30,
x,z,0,150,2021,37.5452,-0.126374,10.9782,00:00:30,
x,z,0,150,2043,36.8587,-0.126374,10.8798,00:00:30,
x,z,0,151,2005,37.5117,-0.126374,11.7338,00:00:30,
x,z,0,151,2021,37.3522,-0.126374,11.0075,00:00:30,
x,z,0,152,2005,37.286,-0.126374,11.6869,00:00:30,
x,z,0,152,2021,37.1588,-0.126374,11.0277,00:00:30,
x,z,0,153,2005,37.0517,-0.126374,11.6499,00:00:30,
x,z,0,153,2021,36.962,-0.126374,11.0356,00:00:30,
x,z,0,153,2036,37.7563,-0.126374,10.8328,00:00:30,
x,z,0,154,2005,36.8039,-0.126374,11.6512,00:00:30,
x,z,0,154,2036,37.5734,-0.126374,10.8693,00:00:30,
x,z,0,155,2036,37.393,-0.126374,10.9044,00:00:31,
x,z,0,156,2036,37.2101,-0.126374,10.9379,00:00:31,
x,z,0,157,2036,37.0208,-0.126374,10.9666,00:00:31,
x,z,0,158,2011,37.6983,-0.126374,10.7913,00:00:31,
x,z,0,158,2022,37.6901,-0.126374,11.698,00:00:31,
x,z,0,158,2036,36.8232,-0.126374,10.9895,00:00:31,
x,z,0,159,2011,37.5115,-0.126374,10.8269,00:00:31,
x,z,0,159,2022,37.4563,-0.126374,11.6511,00:00:31,
x,z,0,160,2011,37.3119,-0.126374,10.861,00:00:32,
x,z,0,160,2022,37.2128,-0.126374,11.6081,00:00:32,
x,z,0,161,2011,37.1177,-0.126374,10.886,00:00:32,
x,z,0,161,2022,36.9646,-0.126374,11.588,00:00:32,
x,z,0,162,2011,36.9172,-0.126374,10.8921,00:00:32,
x,z,0,163,2041,37.6578,-0.126374,10.8633,00:00:32,
x,z,0,164,2041,37.4698,-0.126374,10.8737,00:00:32,
x,z,0,165,2023,37.7647,-0.126374,11.7564,00:00:33,
x,z,0,165,2041,37.2822,-0.126374,10.8833,00:00:33,
x,z,0,166,2023,37.5062,-0.126374,11.7783,00:00:33,
x,z,0,166,2041,37.0898,-0.126374,10.8902,00:00:33,
x,z,0,167,2023,37.2469,-0.126374,11.7917,00:00:33,
x,z,0,167,2041,36.8917,-0.126374,10.8954,00:00:33,
x,z,0,168,2023,36.9861,-0.126374,11.802,00:00:33,
x,z,0,172,2037,37.5788,-0.126374,11.8854,00:00:34,
x,z,0,173,2018,37.7261,-0.126374,10.848,00:00:34,
x,z,0,173,2037,37.2923,-0.126374,11.8811,00:00:34,
x,z,0,174,2018,37.4753,-0.126374,10.8981,00:00:34,
x,z,0,174,2037,37.0088,-0.126374,11.8717,00:00:34,
x,z,0,175,2018,37.2253,-0.126374,10.9435,00:00:35,
x,z,0,176,2018,36.9757,-0.126374,10.9737,00:00:35,
x,z,0,177,2006,37.7623,-0.126374,11.3756,00:00:35,
x,z,0,178,2006,37.502,-0.126374,11.4085,00:00:35,
x,z,0,179,2006,37.2412,-0.126374,11.4403,00:00:35,
x,z,0,180,2006,36.9792,-0.126374,11.4618,00:00:36,
x,z,0,188,2020,37.5697,-0.126374,10.8955,00:00:37,
x,z,0,189,2020,37.275,-0.126374,10.9549,00:00:37,
x,z,0,190,2020,36.9782,-0.126374,11.0027,00:00:38,
x,z,0,192,2014,37.6303,-0.126374,10.8817,00:00:38,
x,z,0,193,2014,37.3072,-0.126374,10.9123,00:00:38,
x,z,0,194,2007,37.404,-0.126374,11.9374,00:00:38,
x,z,0,194,2014,36.9779,-0.126374,10.9384,00:00:38,
x,z,0,195,2007,37.2153,-0.126374,11.9065,00:00:39,
x,z,0,196,2007,37.0266,-0.126374,11.8757,00:00:39,
x,z,0,197,2007,36.8363,-0.126374,11.8565,00:00:39,
x,z,0,198,2024,37.5945,-0.126374,11.6842,00:00:39,
x,z,0,199,2024,37.3816,-0.126374,11.634,00:00:39,
x,z,0,200,2024,37.1722,-0.126374,11.5782,00:00:40,
x,z,0,201,2024,36.9633,-0.126374,11.5245,00:00:40,
x,z,0,202,2013,37.5189,-0.126374,10.8319,00:00:40,
x,z,0,203,2013,37.259,-0.126374,10.8784,00:00:40,
x,z,0,204,2013,36.9998,-0.126374,10.9159,00:00:40,
x,z,0,204,2034,37.7377,-0.126374,11.904,00:00:40,
x,z,0,205,2034,37.5478,-0.126374,11.8985,00:00:41,
x,z,0,206,2034,37.3548,-0.126374,11.8898,00:00:41,
x,z,0,207,2025,37.604,-0.126374,10.9288,00:00:41,
x,z,0,207,2034,37.1562,-0.126374,11.8757,00:00:41,
x,z,0,208,2025,37.3505,-0.126374,10.9751,00:00:41,
x,z,0,208,2034,36.9494,-0.126374,11.8652,00:00:41,
x,z,0,209,2025,37.0977,-0.126374,11.0134,00:00:41,
x,z,0,210,2025,36.8476,-0.126374,11.0313,00:00:42,
x,z,0,211,2012,37.7185,-0.126374,10.833,00:00:42,
x,z,0,212,2012,37.4751,-0.126374,10.8817,00:00:42,
x,z,0,213,2012,37.2291,-0.126374,10.9251,00:00:42,
x,z,0,214,2012,36.9803,-0.126374,10.9626,00:00:42,
x,z,0,217,2039,37.5877,-0.126374,10.8794,00:00:43,
x,z,0,218,2039,37.2679,-0.126374,10.9483,00:00:43,
x,z,0,219,2039,36.9474,-0.126374,11.0122,00:00:43,
x,z,0,222,2038,37.6011,-0.126374,11.8386,00:00:44,
x,z,0,223,2038,37.3765,-0.126374,11.8193,00:00:44,
x,z,0,224,2038,37.1517,-0.126374,11.8034,00:00:44,
x,z,0,225,2038,36.9265,-0.126374,11.7938,00:00:45,
x,z,0,226,2019,37.6631,-0.126374,11.6074,00:00:45,
x,z,0,227,2019,37.4376,-0.126374,11.6226,00:00:45,
x,z,0,228,2019,37.2129,-0.126374,11.6409,00:00:45,
x,z,0,229,2019,36.9883,-0.126374,11.6642,00:00:45,
x,z,0,229,2026,37.6159,-0.126374,10.8501,00:00:45,
x,z,0,230,2026,37.3776,-0.126374,10.8978,00:00:46,
x,z,0,231,2026,37.1357,-0.126374,10.9402,00:00:46,
x,z,0,232,2026,36.8884,-0.126374,10.9613,00:00:46,
x,z,0,232,2027,37.6408,-0.126374,11.7498,00:00:46,
x,z,0,233,2027,37.4045,-0.126374,11.7662,00:00:46,
x,z,0,234,2027,37.1695,-0.126374,11.7787,00:00:46,
x,z,0,235,2027,36.9346,-0.126374,11.7886,00:00:47,
