#Frame,AgentID,X,Y,Z,Time,
52,2016,47.379,-0.126374,10.4244,00:00:10,
52,2017,47.5586,0.030207,9.70426,00:00:10,
52,2018,47.3637,0.010207,7.25624,00:00:10,
52,2019,47.1571,0.010207,5.22222,00:00:10,
52,2020,46.1335,0.010207,9.14066,00:00:10,
52,2021,48.206,0.010207,8.53853,00:00:10,
52,2022,48.2616,0.010207,8.07789,00:00:10,
52,2023,48.3207,0.010207,7.61938,00:00:10,
52,2024,48.4251,0.010207,6.67176,00:00:10,
52,2025,48.4308,0.010207,5.65859,00:00:10,
52,2026,47.6624,0.010207,4.88938,00:00:10,
52,2027,46.3596,0.010207,5.09872,00:00:10,
52,2028,34.4707,-0.126374,11.396,00:00:10,
52,2029,41.8682,-0.126374,11.3776,00:00:10,
52,2030,47.0869,0.030207,9.64965,00:00:10,
52,2031,48.0155,0.030207,9.66459,00:00:10,
52,2032,46.8455,-0.126374,11.7147,00:00:10,
52,2033,46.9599,-0.126374,11.0275,00:00:10,
52,2034,47.7296,0.010207,8.40064,00:00:10,
52,2035,46.1475,0.010207,9.77674,00:00:10,
52,2036,45.606,0.010207,8.91063,00:00:10,
52,2037,48.3599,0.010207,7.17292,00:00:10,
52,2038,48.4554,0.010207,4.80491,00:00:10,
52,2039,45.0146,0.010207,8.89689,00:00:10,
52,2040,46.9815,0.010207,9.17396,00:00:10,
52,2041,46.9718,0.010207,8.70099,00:00:10,
52,2042,47.8132,0.010207,9.01394,00:00:10,
52,2043,46.5774,0.010207,8.95918,00:00:10,
53,2001,47.7479,0.030207,10.2361,00:00:10,
53,2002,30.3996,-0.126374,11.5735,00:00:10,
53,2003,46.6601,0.010207,9.58911,00:00:10,
53,2004,47.4361,0.010207,8.79505,00:00:10,
53,2005,48.2246,0.010207,8.93963,00:00:10,
53,2006,46.8776,0.010207,7.11631,00:00:10,
53,2007,47.7679,0.010207,6.97499,00:00:10,
53,2008,40.7303,-0.126374,11.084,00:00:10,
53,2009,43.1683,-0.126374,11.5515,00:00:10,
53,2010,47.4228,0.010207,9.33127,00:00:10,
53,2011,47.8575,0.010207,7.84828,00:00:10,
53,2012,47.7391,0.010207,6.51371,00:00:10,
53,2013,47.9231,0.010207,5.69199,00:00:10,
53,2014,48.2795,0.010207,6.21057,00:00:10,
53,2015,45.3346,-0.126374,11.4199,00:00:10,
53,2016,47.3525,-0.126374,10.5513,00:00:10,
53,2017,47.5802,0.030207,9.78598,00:00:10,
53,2018,47.3798,0.010207,7.29024,00:00:10,
53,2019,47.2445,0.010207,5.2276,00:00:10,
53,2020,46.137,0.010207,9.12097,00:00:10,
53,2021,48.1965,0.010207,8.50529,00:00:10,
53,2022,48.2829,0.010207,8.07731,00:00:10,
53,2023,48.3054,0.010207,7.6192,00:00:10,
53,2024,48.43,0.010207,6.68737,00:00:10,
53,2025,48.4308,0.010207,5.65859,00:00:10,
53,2026,47.7145,0.010207,4.88526,00:00:10,
53,2027,46.3815,0.010207,5.10656,00:00:10,
53,2028,34.1294,-0.126374,11.3881,00:00:10,
53,2029,41.6624,-0.126374,11.3836,00:00:10,
53,2030,47.1263,0.030207,9.65824,00:00:10,
53,2031,48.0324,0.030207,9.69588,00:00:10,
53,2032,46.6509,-0.126374,11.7201,00:00:10,
53,2033,46.8203,-0.126374,11.0863,00:00:10,
53,2034,47.7328,0.010207,8.41112,00:00:10,
53,2035,46.2061,0.010207,9.79856,00:00:10,
53,2036,45.6695,0.010207,8.91575,00:00:10,
53,2037,48.3597,0.010207,7.17025,00:00:10,
53,2038,48.5332,0.010207,4.82837,00:00:10,
53,2039,45.0286,0.010207,8.89689,00:00:10,
53,2040,47.0247,0.010207,9.18568,00:00:10,
53,2041,46.9802,0.010207,8.70486,00:00:10,
53,2042,47.796,0.010207,9.07654,00:00:10,
53,2043,46.5698,0.010207,8.95566,00:00:10,
54,2001,47.7433,0.030207,10.3446,00:00:10,
54,2002,30.0244,-0.126374,11.6144,00:00:10,
54,2003,46.6894,0.010207,9.58025,00:00:10,
54,2004,47.4606,0.010207,8.80173,00:00:10,
54,2005,48.233,0.010207,8.94289,00:00:10,
54,2006,46.8705,0.010207,7.11631,00:00:10,
54,2007,47.7392,0.010207,7.02527,00:00:10,
54,2008,40.5327,-0.126374,11.0644,00:00:10,
54,2009,42.88,-0.126374,11.5323,00:00:10,
54,2010,47.4362,0.030207,9.43322,00:00:10,
54,2011,47.8499,0.010207,7.88364,00:00:10,
54,2012,47.7171,0.010207,6.52576,00:00:10,
54,2013,47.9142,0.010207,5.68809,00:00:10,
54,2014,48.2795,0.010207,6.21057,00:00:10,
54,2015,45.057,-0.126374,11.4228,00:00:10,
54,2016,47.2815,-0.126374,10.7161,00:00:10,
54,2017,47.588,0.030207,9.8825,00:00:10,
54,2018,47.3881,0.010207,7.33072,00:00:10,
54,2019,47.3065,0.010207,5.22449,00:00:10,
54,2020,46.1516,0.010207,9.10654,00:00:10,
54,2021,48.1853,0.010207,8.49008,00:00:10,
54,2022,48.3033,0.010207,8.07349,00:00:10,
54,2023,48.284,0.010207,7.61751,00:00:10,
54,2024,48.4203,0.010207,6.72686,00:00:10,
54,2025,48.4361,0.010207,5.70085,00:00:10,
54,2026,47.7721,0.010207,4.87921,00:00:10,
54,2027,46.4334,0.010207,5.10656,00:00:10,
54,2028,33.7883,-0.126374,11.3889,00:00:10,
54,2029,41.4576,-0.126374,11.3959,00:00:10,
54,2030,47.0972,0.030207,9.69822,00:00:10,
54,2031,48.0298,0.030207,9.71873,00:00:10,
54,2032,46.4415,-0.126374,11.6903,00:00:10,
54,2033,46.6145,-0.126374,11.1257,00:00:10,
54,2034,47.7204,0.010207,8.423,00:00:10,
54,2035,46.2809,0.010207,9.80603,00:00:10,
54,2036,45.6872,0.010207,8.92125,00:00:10,
54,2037,48.3606,0.010207,7.17349,00:00:10,
54,2038,48.5495,0.010207,4.83856,00:00:10,
54,2039,45.0544,0.010207,8.89689,00:00:10,
54,2040,47.0549,0.010207,9.1936,00:00:10,
54,2041,47.0044,0.010207,8.68686,00:00:10,
54,2042,47.8024,0.010207,9.13477,00:00:10,
54,2043,46.6064,0.010207,8.96416,00:00:10,
55,2001,47.7633,-0.126374,10.4792,00:00:11,
55,2002,29.6519,-0.126374,11.6644,00:00:11,
55,2003,46.7185,0.010207,9.5665,00:00:11,
55,2004,47.5267,0.010207,8.82586,00:00:11,
55,2005,48.2295,0.010207,8.94968,00:00:11,
55,2006,46.8626,0.010207,7.11631,00:00:11,
55,2007,47.7361,0.010207,7.01319,00:00:11,
55,2008,40.3354,-0.126374,11.0421,00:00:11,
55,2009,42.5924,-0.126374,11.5068,00:00:11,
55,2010,47.493,0.030207,9.44503,00:00:11,
55,2011,47.8408,0.010207,7.92544,00:00:11,
55,2012,47.6702,0.010207,6.55925,00:00:11,
55,2013,47.8984,0.010207,5.70034,00:00:11,
55,2014,48.2703,0.010207,6.29061,00:00:11,
55,2015,44.7795,-0.126374,11.4234,00:00:11,
55,2016,47.1753,-0.126374,10.8795,00:00:11,
55,2017,47.5329,0.030207,9.96881,00:00:11,
55,2018,47.3949,0.010207,7.37863,00:00:11,
55,2019,47.3358,0.010207,5.21529,00:00:11,
55,2020,46.1817,0.010207,9.07752,00:00:11,
55,2021,48.1764,0.010207,8.49185,00:00:11,
55,2022,48.3206,0.010207,8.0651,00:00:11,
55,2023,48.2719,0.010207,7.61087,00:00:11,
55,2024,48.4167,0.010207,6.74761,00:00:11,
55,2025,48.4395,0.010207,5.70932,00:00:11,
55,2026,47.8293,0.010207,4.8705,00:00:11,
55,2027,46.5087,0.010207,5.10656,00:00:11,
55,2028,33.447,-0.126374,11.3946,00:00:11,
55,2029,41.2516,-0.126374,11.4107,00:00:11,
55,2030,47.1332,0.030207,9.76939,00:00:11,
55,2031,47.9841,0.030207,9.75327,00:00:11,
55,2032,46.23,-0.126374,11.6935,00:00:11,
55,2033,46.3894,-0.126374,11.1306,00:00:11,
55,2034,47.7446,0.010207,8.40998,00:00:11,
55,2035,46.325,0.010207,9.80603,00:00:11,
55,2036,45.7006,0.010207,8.94145,00:00:11,
55,2037,48.3614,0.010207,7.19437,00:00:11,
55,2038,48.5117,0.010207,4.8659,00:00:11,
55,2039,45.097,0.010207,8.89689,00:00:11,
55,2040,47.1115,0.010207,9.14995,00:00:11,
55,2041,47.0384,0.010207,8.67933,00:00:11,
55,2042,47.8298,0.010207,9.15884,00:00:11,
55,2043,46.6563,0.010207,8.97463,00:00:11,
56,2001,47.7721,-0.126374,10.6142,00:00:11,
56,2002,29.3143,-0.126374,11.7312,00:00:11,
56,2003,46.7422,0.010207,9.55183,00:00:11,
56,2004,47.546,0.010207,8.83335,00:00:11,
56,2005,48.228,0.010207,8.93764,00:00:11,
56,2006,46.8544,0.010207,7.11631,00:00:11,
56,2007,47.7237,0.010207,6.99576,00:00:11,
56,2008,40.1384,-0.126374,11.0166,00:00:11,
56,2009,42.3055,-0.126374,11.4737,00:00:11,
56,2010,47.4973,0.030207,9.55511,00:00:11,
56,2011,47.8272,0.010207,7.9786,00:00:11,
56,2012,47.647,0.010207,6.55203,00:00:11,
56,2013,47.8857,0.010207,5.75263,00:00:11,
56,2014,48.2496,0.010207,6.34678,00:00:11,
56,2015,44.502,-0.126374,11.4184,00:00:11,
56,2016,47.0383,-0.126374,11.0382,00:00:11,
56,2017,47.5381,0.030207,10.0745,00:00:11,
56,2018,47.4457,0.010207,7.40029,00:00:11,
56,2019,47.3491,0.010207,5.20638,00:00:11,
56,2020,46.2172,0.010207,9.04022,00:00:11,
56,2021,48.1633,0.010207,8.48841,00:00:11,
56,2022,48.3274,0.010207,8.05927,00:00:11,
56,2023,48.2681,0.010207,7.60365,00:00:11,
56,2024,48.429,0.010207,6.77493,00:00:11,
56,2025,48.4488,0.010207,5.77193,00:00:11,
56,2026,47.8293,0.010207,4.8705,00:00:11,
56,2027,46.5894,0.010207,5.10656,00:00:11,
56,2028,33.1056,-0.126374,11.3967,00:00:11,
56,2029,41.0425,-0.126374,11.4314,00:00:11,
56,2030,47.1323,0.030207,9.78247,00:00:11,
56,2031,47.9176,0.030207,9.77793,00:00:11,
56,2032,46.0216,-0.126374,11.7298,00:00:11,
56,2033,46.1639,-0.126374,11.0995,00:00:11,
56,2034,47.7059,0.010207,8.42518,00:00:11,
56,2035,46.368,0.010207,9.80603,00:00:11,
56,2036,45.72,0.010207,8.98795,00:00:11,
56,2037,48.3606,0.010207,7.21987,00:00:11,
56,2038,48.4436,0.010207,4.90128,00:00:11,
56,2039,45.1481,0.010207,8.89689,00:00:11,
56,2040,47.1588,0.010207,9.16472,00:00:11,
56,2041,47.0886,0.010207,8.65925,00:00:11,
56,2042,47.8467,0.010207,9.22744,00:00:11,
56,2043,46.7027,0.010207,8.9839,00:00:11,
57,2001,47.7557,-0.126374,10.7321,00:00:11,
57,2002,28.9926,-0.126374,11.7824,00:00:11,
57,2003,46.7624,0.010207,9.53722,00:00:11,
57,2004,47.618,0.010207,8.87394,00:00:11,
57,2005,48.1801,0.010207,8.98729,00:00:11,
57,2006,46.8455,0.010207,7.11631,00:00:11,
57,2007,47.6774,0.010207,7.05376,00:00:11,
57,2008,39.942,-0.126374,10.9876,00:00:11,
57,2009,42.027,-0.126374,11.4503,00:00:11,
57,2010,47.4794,0.030207,9.57401,00:00:11,
57,2011,47.8398,0.010207,7.99351,00:00:11,
57,2012,47.6313,0.010207,6.55588,00:00:11,
57,2013,47.8693,0.010207,5.82485,00:00:11,
57,2014,48.2194,0.010207,6.38538,00:00:11,
57,2015,44.2245,-0.126374,11.4106,00:00:11,
57,2016,46.8715,-0.126374,11.1937,00:00:11,
57,2017,47.5198,0.030207,10.162,00:00:11,
57,2018,47.5126,0.010207,7.48797,00:00:11,
57,2019,47.3396,0.010207,5.20888,00:00:11,
57,2020,46.2645,0.010207,9.005,00:00:11,
57,2021,48.1499,0.010207,8.53009,00:00:11,
57,2022,48.2991,0.010207,8.09503,00:00:11,
57,2023,48.2523,0.010207,7.64469,00:00:11,
57,2024,48.4444,0.010207,6.78738,00:00:11,
57,2025,48.4465,0.010207,5.8612,00:00:11,
57,2026,47.83,0.010207,4.88238,00:00:11,
57,2027,46.5983,0.010207,5.10866,00:00:11,
57,2028,32.7646,-0.126374,11.4071,00:00:11,
57,2029,40.8278,-0.126374,11.4566,00:00:11,
57,2030,47.1594,0.030207,9.81747,00:00:11,
57,2031,47.918,0.030207,9.81407,00:00:11,
57,2032,45.8215,-0.126374,11.7699,00:00:11,
57,2033,45.9459,-0.126374,11.0334,00:00:11,
57,2034,47.7082,0.010207,8.4286,00:00:11,
57,2035,46.4081,0.010207,9.80603,00:00:11,
57,2036,45.7661,0.010207,9.04394,00:00:11,
57,2037,48.3679,0.010207,7.20237,00:00:11,
57,2038,48.4164,0.010207,4.92577,00:00:11,
57,2039,45.1925,0.010207,8.89689,00:00:11,
57,2040,47.215,0.010207,9.16812,00:00:11,
57,2041,47.1577,0.010207,8.68774,00:00:11,
57,2042,47.8599,0.010207,9.33132,00:00:11,
57,2043,46.7605,0.010207,8.98375,00:00:11,
58,2001,47.7108,-0.126374,10.8476,00:00:11,
58,2002,28.7165,-0.126374,11.8159,00:00:11,
58,2003,46.7911,0.010207,9.5203,00:00:11,
58,2004,47.665,0.010207,8.89378,00:00:11,
58,2005,48.1342,0.010207,9.02684,00:00:11,
58,2006,46.8858,0.010207,7.11631,00:00:11,
58,2007,47.5926,0.010207,7.1049,00:00:11,
58,2008,39.7462,-0.126374,10.9542,00:00:11,
58,2009,41.7572,-0.126374,11.4268,00:00:11,
58,2010,47.5311,0.030207,9.58195,00:00:11,
58,2011,47.8087,0.010207,8.03102,00:00:11,
58,2012,47.5998,0.010207,6.60495,00:00:11,
58,2013,47.8557,0.010207,5.88618,00:00:11,
58,2014,48.1894,0.010207,6.41008,00:00:11,
58,2015,43.9486,-0.126374,11.3802,00:00:11,
58,2016,46.6751,-0.126374,11.3223,00:00:11,
58,2017,47.5069,-0.126374,10.2592,00:00:11,
58,2018,47.5807,0.010207,7.57416,00:00:11,
58,2019,47.3284,0.010207,5.22019,00:00:11,
58,2020,46.3127,0.010207,9.00535,00:00:11,
58,2021,48.1414,0.010207,8.56387,00:00:11,
58,2022,48.3171,0.010207,8.13516,00:00:11,
58,2023,48.244,0.010207,7.68298,00:00:11,
58,2024,48.4541,0.010207,6.79122,00:00:11,
58,2025,48.4346,0.010207,5.95525,00:00:11,
58,2026,47.8297,0.010207,4.91074,00:00:11,
58,2027,46.6258,0.010207,5.11667,00:00:11,
58,2028,32.4236,-0.126374,11.4224,00:00:11,
58,2029,40.6054,-0.126374,11.4842,00:00:11,
58,2030,47.2123,0.030207,9.85524,00:00:11,
58,2031,47.8828,0.030207,9.83508,00:00:11,
58,2032,45.611,-0.126374,11.7915,00:00:11,
58,2033,45.7367,-0.126374,10.9597,00:00:11,
58,2034,47.7135,0.010207,8.43339,00:00:11,
58,2035,46.4489,0.010207,9.80603,00:00:11,
58,2036,45.8162,0.010207,9.09222,00:00:11,
58,2037,48.3688,0.010207,7.2246,00:00:11,
58,2038,48.4093,0.010207,4.93738,00:00:11,
58,2039,45.2305,0.010207,8.89689,00:00:11,
58,2040,47.2573,0.010207,9.18231,00:00:11,
58,2041,47.2037,0.010207,8.70609,00:00:11,
58,2042,47.9209,0.030207,9.35216,00:00:11,
58,2043,46.804,0.010207,8.98925,00:00:11,
59,2001,47.6118,-0.126374,10.9902,00:00:11,
59,2002,28.4843,-0.126374,11.8482,00:00:11,
59,2003,46.8172,0.010207,9.49151,00:00:11,
59,2004,47.6507,0.010207,8.92279,00:00:11,
59,2005,48.1542,0.010207,9.00338,00:00:11,
59,2006,46.9471,0.010207,7.11631,00:00:11,
59,2007,47.5073,0.010207,7.15595,00:00:11,
59,2008,39.5514,-0.126374,10.9157,00:00:11,
59,2009,41.4963,-0.126374,11.4113,00:00:11,
59,2010,47.4979,0.030207,9.59543,00:00:11,
59,2011,47.815,0.010207,8.02626,00:00:11,
59,2012,47.5666,0.010207,6.65948,00:00:11,
59,2013,47.8631,0.010207,5.91933,00:00:11,
59,2014,48.1548,0.010207,6.44,00:00:11,
59,2015,43.6723,-0.126374,11.3541,00:00:11,
59,2016,46.4519,-0.126374,11.4186,00:00:11,
59,2017,47.4727,-0.126374,10.3409,00:00:11,
59,2018,47.6788,0.010207,7.59757,00:00:11,
59,2019,47.3717,0.010207,5.2364,00:00:11,
59,2020,46.3791,0.010207,9.00595,00:00:11,
59,2021,48.1489,0.010207,8.55226,00:00:11,
59,2022,48.2825,0.010207,8.1238,00:00:11,
59,2023,48.2578,0.010207,7.66953,00:00:11,
59,2024,48.4579,0.010207,6.81698,00:00:11,
59,2025,48.4346,0.010207,5.95525,00:00:11,
59,2026,47.8219,0.010207,4.94688,00:00:11,
59,2027,46.6655,0.010207,5.13088,00:00:11,
59,2028,32.0826,-0.126374,11.4069,00:00:11,
59,2029,40.3742,-0.126374,11.5164,00:00:11,
59,2030,47.2104,0.030207,9.92449,00:00:11,
59,2031,47.8395,0.030207,9.90132,00:00:11,
59,2032,45.3998,-0.126374,11.8027,00:00:11,
59,2033,45.5224,-0.126374,10.9812,00:00:11,
59,2034,47.7125,0.010207,8.46966,00:00:11,
59,2035,46.4894,0.010207,9.80603,00:00:11,
59,2036,45.8628,0.010207,9.14785,00:00:11,
59,2037,48.3655,0.010207,7.25745,00:00:11,
59,2038,48.4669,0.010207,4.98581,00:00:11,
59,2039,45.2699,0.010207,8.89689,00:00:11,
59,2040,47.3061,0.010207,9.1714,00:00:11,
59,2041,47.2376,0.010207,8.71389,00:00:11,
59,2042,47.93,0.030207,9.42848,00:00:11,
59,2043,46.8597,0.010207,9.00326,00:00:11,
60,2001,47.5021,-0.126374,11.1547,00:00:12,
60,2002,28.2979,-0.126374,11.8857,00:00:12,
60,2003,46.8395,0.010207,9.44193,00:00:12,
60,2004,47.7098,0.010207,8.92552,00:00:12,
60,2005,48.1552,0.010207,9.01658,00:00:12,
60,2006,46.9786,0.010207,7.11402,00:00:12,
60,2007,47.4717,0.010207,7.20044,00:00:12,
60,2008,39.3559,-0.126374,10.9157,00:00:12,
60,2009,41.2439,-0.126374,11.4018,00:00:12,
60,2010,47.5172,0.030207,9.61274,00:00:12,
60,2011,47.8136,0.010207,8.03654,00:00:12,
60,2012,47.5335,0.010207,6.70427,00:00:12,
60,2013,47.8631,0.010207,5.91933,00:00:12,
60,2014,48.0961,0.010207,6.51208,00:00:12,
60,2015,43.3957,-0.126374,11.3318,00:00:12,
60,2016,46.2287,-0.126374,11.4941,00:00:12,
60,2017,47.4434,-0.126374,10.4563,00:00:12,
60,2018,47.7143,0.010207,7.58582,00:00:12,
60,2019,47.3849,0.010207,5.23757,00:00:12,
60,2020,46.4333,0.010207,9.00616,00:00:12,
60,2021,48.1573,0.010207,8.55477,00:00:12,
60,2022,48.2572,0.010207,8.10903,00:00:12,
60,2023,48.2848,0.010207,7.66292,00:00:12,
60,2024,48.4421,0.010207,6.83799,00:00:12,
60,2025,48.4228,0.010207,5.99456,00:00:12,
60,2026,47.8239,0.010207,4.97471,00:00:12,
60,2027,46.7105,0.010207,5.15009,00:00:12,
60,2028,31.7482,-0.126374,11.3383,00:00:12,
60,2029,40.1336,-0.126374,11.5568,00:00:12,
60,2030,47.2326,0.030207,10.0164,00:00:12,
60,2031,47.7994,0.030207,9.9916,00:00:12,
60,2032,45.1884,-0.126374,11.81,00:00:12,
60,2033,45.2876,-0.126374,10.9866,00:00:12,
60,2034,47.7118,0.010207,8.47602,00:00:12,
60,2035,46.5336,0.010207,9.80603,00:00:12,
60,2036,45.9173,0.010207,9.23775,00:00:12,
60,2037,48.3601,0.010207,7.28045,00:00:12,
60,2038,48.5179,0.010207,5.05488,00:00:12,
60,2039,45.3221,0.010207,8.89689,00:00:12,
60,2040,47.3357,0.010207,9.2382,00:00:12,
60,2041,47.2936,0.010207,8.72991,00:00:12,
60,2042,47.991,0.030207,9.49962,00:00:12,
60,2043,46.8783,0.010207,8.97408,00:00:12,
61,2001,47.3525,-0.126374,11.3295,00:00:12,
61,2002,28.1454,-0.126374,11.9322,00:00:12,
61,2003,46.8623,0.010207,9.40126,00:00:12,
61,2004,47.6753,0.010207,8.96016,00:00:12,
61,2005,48.1605,0.010207,9.06251,00:00:12,
61,2006,46.9904,0.010207,7.10842,00:00:12,
61,2007,47.4778,0.010207,7.24194,00:00:12,
61,2008,39.1575,-0.126374,10.9058,00:00:12,
61,2009,40.9985,-0.126374,11.3986,00:00:12,
61,2010,47.5302,0.030207,9.70349,00:00:12,
61,2011,47.8108,0.010207,8.04783,00:00:12,
61,2012,47.5002,0.010207,6.74244,00:00:12,
61,2013,47.8631,0.010207,5.9417,00:00:12,
61,2014,48.0235,0.010207,6.58648,00:00:12,
61,2015,43.1187,-0.126374,11.3132,00:00:12,
61,2016,46.0144,-0.126374,11.5539,00:00:12,
61,2017,47.3964,-0.126374,10.5695,00:00:12,
61,2018,47.7607,0.010207,7.61832,00:00:12,
61,2019,47.4153,0.010207,5.25949,00:00:12,
61,2020,46.4525,0.010207,9.00819,00:00:12,
61,2021,48.1579,0.010207,8.59695,00:00:12,
61,2022,48.2375,0.010207,8.14947,00:00:12,
61,2023,48.2985,0.010207,7.70362,00:00:12,
61,2024,48.4417,0.010207,6.82552,00:00:12,
61,2025,48.4182,0.010207,6.06825,00:00:12,
61,2026,47.8392,0.010207,4.99438,00:00:12,
61,2027,46.753,0.010207,5.17019,00:00:12,
61,2028,31.4258,-0.126374,11.226,00:00:12,
61,2029,39.8854,-0.126374,11.6064,00:00:12,
61,2030,47.2536,0.030207,10.1008,00:00:12,
61,2031,47.77,0.030207,10.0979,00:00:12,
61,2032,44.9776,-0.126374,11.8272,00:00:12,
61,2033,45.0513,-0.126374,10.962,00:00:12,
61,2034,47.7176,0.010207,8.50033,00:00:12,
61,2035,46.6222,0.010207,9.80603,00:00:12,
61,2036,45.9724,0.010207,9.34909,00:00:12,
61,2037,48.356,0.010207,7.24976,00:00:12,
61,2038,48.5436,0.010207,5.12078,00:00:12,
61,2039,45.3971,0.010207,8.90693,00:00:12,
61,2040,47.326,0.010207,9.26053,00:00:12,
61,2041,47.2745,0.010207,8.75369,00:00:12,
61,2042,48.0021,0.030207,9.57745,00:00:12,
61,2043,46.9097,0.010207,9.00004,00:00:12,
62,2001,47.1683,-0.126374,11.5134,00:00:12,
62,2002,28.0384,-0.126374,11.9685,00:00:12,
62,2003,46.9213,0.010207,9.46044,00:00:12,
62,2004,47.6611,0.010207,8.99463,00:00:12,
62,2005,48.1559,0.010207,9.10071,00:00:12,
62,2006,46.9819,0.010207,7.10573,00:00:12,
62,2007,47.4609,0.010207,7.27186,00:00:12,
62,2008,38.9598,-0.126374,10.8869,00:00:12,
62,2009,40.7574,-0.126374,11.3925,00:00:12,
62,2010,47.5191,0.030207,9.74466,00:00:12,
62,2011,47.7692,0.010207,8.08414,00:00:12,
62,2012,47.4816,0.010207,6.77229,00:00:12,
62,2013,47.8631,0.010207,5.97969,00:00:12,
62,2014,47.9658,0.010207,6.65511,00:00:12,
62,2015,42.8417,-0.126374,11.297,00:00:12,
62,2016,45.8046,-0.126374,11.6006,00:00:12,
62,2017,47.3196,-0.126374,10.6873,00:00:12,
62,2018,47.7744,0.010207,7.63415,00:00:12,
62,2019,47.4671,0.010207,5.28818,00:00:12,
62,2020,46.4789,0.010207,9.0109,00:00:12,
62,2021,48.1538,0.010207,8.63896,00:00:12,
62,2022,48.2625,0.010207,8.19388,00:00:12,
62,2023,48.308,0.010207,7.74282,00:00:12,
62,2024,48.437,0.010207,6.79855,00:00:12,
62,2025,48.4111,0.010207,6.15831,00:00:12,
62,2026,47.8989,0.010207,4.99447,00:00:12,
62,2027,46.788,0.010207,5.19059,00:00:12,
62,2028,31.1046,-0.126374,11.1103,00:00:12,
62,2029,39.6297,-0.126374,11.6577,00:00:12,
62,2030,47.2588,0.030207,10.1747,00:00:12,
62,2031,47.7586,0.030207,10.1903,00:00:12,
62,2032,44.7674,-0.126374,11.8489,00:00:12,
62,2033,44.8133,-0.126374,10.9198,00:00:12,
62,2034,47.6974,0.010207,8.52676,00:00:12,
62,2035,46.7106,0.010207,9.81056,00:00:12,
62,2036,46.0278,0.010207,9.45089,00:00:12,
62,2037,48.3499,0.010207,7.26765,00:00:12,
62,2038,48.5527,0.010207,5.20404,00:00:12,
62,2039,45.4945,0.010207,8.91696,00:00:12,
62,2040,47.3643,0.010207,9.30355,00:00:12,
62,2041,47.3447,0.010207,8.7665,00:00:12,
62,2042,48.0037,0.030207,9.6643,00:00:12,
62,2043,46.9549,0.010207,8.9802,00:00:12,
63,2001,46.9547,-0.126374,11.6678,00:00:12,
63,2002,27.9985,-0.126374,11.9884,00:00:12,
63,2003,47.0045,0.010207,9.42963,00:00:12,
63,2004,47.7314,0.010207,9.05608,00:00:12,
63,2005,48.1615,0.010207,9.11288,00:00:12,
63,2006,47.0044,0.010207,7.14194,00:00:12,
63,2007,47.461,0.010207,7.26014,00:00:12,
63,2008,38.7632,-0.126374,10.859,00:00:12,
63,2009,40.5182,-0.126374,11.38,00:00:12,
63,2010,47.5175,0.030207,9.80212,00:00:12,
63,2011,47.7756,0.010207,8.08686,00:00:12,
63,2012,47.4664,0.010207,6.79253,00:00:12,
63,2013,47.8631,0.010207,6.03757,00:00:12,
63,2014,47.9436,0.010207,6.72348,00:00:12,
63,2015,42.5644,-0.126374,11.2834,00:00:12,
63,2016,45.5977,-0.126374,11.6405,00:00:12,
63,2017,47.2362,-0.126374,10.8233,00:00:12,
63,2018,47.784,0.010207,7.61457,00:00:12,
63,2019,47.521,0.010207,5.32255,00:00:12,
63,2020,46.5156,0.010207,9.0129,00:00:12,
63,2021,48.148,0.010207,8.64352,00:00:12,
63,2022,48.2458,0.010207,8.19641,00:00:12,
63,2023,48.3185,0.010207,7.74221,00:00:12,
63,2024,48.4229,0.010207,6.83965,00:00:12,
63,2025,48.3999,0.010207,6.24884,00:00:12,
63,2026,47.9876,0.010207,4.97237,00:00:12,
63,2027,46.8145,0.010207,5.21149,00:00:12,
63,2028,30.7893,-0.126374,11.0215,00:00:12,
63,2029,39.3675,-0.126374,11.7079,00:00:12,
63,2030,47.2502,0.030207,10.2627,00:00:12,
63,2031,47.75,0.030207,10.2762,00:00:12,
63,2032,44.556,-0.126374,11.8562,00:00:12,
63,2033,44.5714,-0.126374,10.8764,00:00:12,
63,2034,47.7302,0.010207,8.5638,00:00:12,
63,2035,46.7043,0.010207,9.79369,00:00:12,
63,2036,46.0278,0.010207,9.45089,00:00:12,
63,2037,48.3523,0.010207,7.28613,00:00:12,
63,2038,48.5376,0.010207,5.31177,00:00:12,
63,2039,45.6145,0.010207,8.933,00:00:12,
63,2040,47.4491,0.010207,9.36404,00:00:12,
63,2041,47.3293,0.010207,8.7689,00:00:12,
63,2042,48.0145,0.030207,9.74688,00:00:12,
63,2043,46.97,0.010207,8.96845,00:00:12,
64,2001,46.7315,-0.126374,11.7804,00:00:12,
64,2002,27.9985,-0.126374,11.9884,00:00:12,
64,2003,47.0604,0.030207,9.45,00:00:12,
64,2004,47.7017,0.010207,9.09373,00:00:12,
64,2005,48.1702,0.010207,9.13423,00:00:12,
64,2006,47.0276,0.010207,7.14014,00:00:12,
64,2007,47.4822,0.010207,7.25527,00:00:12,
64,2008,38.5681,-0.126374,10.8219,00:00:12,
64,2009,40.2793,-0.126374,11.3697,00:00:12,
64,2010,47.4845,0.030207,9.87738,00:00:12,
64,2011,47.7782,0.010207,8.09788,00:00:12,
64,2012,47.4443,0.010207,6.79156,00:00:12,
64,2013,47.873,0.010207,6.11546,00:00:12,
64,2014,47.9278,0.010207,6.79131,00:00:12,
