z,0,119,2010,37.2087,-0.126374,10.9025,00:00:23,
x,1,119,2028,28.827,2.27297,17.9486,00:00:23,
z,0,119,2040,37.6952,-0.126374,11.781,00:00:23,
z,0,120,2010,37.0008,-0.126374,10.9213,00:00:24,
z,0,120,2040,37.4908,-0.126374,11.7355,00:00:24,
z,0,121,2010,36.7851,-0.126374,10.9188,00:00:24,
z,0,121,2040,37.285,-0.126374,11.6921,00:00:24,
z,0,122,2040,37.0753,-0.126374,11.6555,00:00:24,
z,0,123,2035,37.6602,-0.126374,10.803,00:00:24,
z,0,123,2040,36.8616,-0.126374,11.6466,00:00:24,
z,0,124,2035,37.4023,-0.126374,10.8327,00:00:24,
z,0,125,2035,37.1484,-0.126374,10.8604,00:00:25,
z,0,126,2035,36.8968,-0.126374,10.8847,00:00:25,
z,0,126,2042,37.5992,-0.126374,11.9152,00:00:25,
z,0,127,2042,37.3694,-0.126374,11.9088,00:00:25,
z,0,128,2042,37.1405,-0.126374,11.898,00:00:25,
z,0,129,2042,36.9118,-0.126374,11.8848,00:00:25,
z,0,135,2003,37.5793,-0.126374,11.2588,00:00:27,
z,0,136,2003,37.3476,-0.126374,11.2513,00:00:27,
z,0,137,2003,37.1159,-0.126374,11.2479,00:00:27,
z,0,138,2003,36.8842,-0.126374,11.2484,00:00:27,
z,0,145,2004,37.6768,-0.126374,11.8081,00:00:29,
z,0,146,2004,37.4292,-0.126374,11.7566,00:00:29,
z,0,146,2043,37.6746,-0.126374,10.8633,00:00:29,
z,0,147,2004,37.1825,-0.126374,11.7181,00:00:29,
z,0,147,2043,37.4714,-0.126374,10.8946,00:00:29,
z,0,148,2004,36.9344,-0.126374,11.7046,00:00:29,
z,0,148,2043,37.2669,-0.126374,10.9129,00:00:29,
z,0,149,2021,37.7474,-0.126374,10.9418,00:00:29,
z,0,149,2043,37.0621,-0.126374,10.9057,00:00:29,
z,0,150,2005,37.7273,-0.126374,11.7817,00:00:30,
z,0,150,2021,37.5452,-0.126374,10.9782,00:00:30,
z,0,150,2043,36.8587,-0.126374,10.8798,00:00:30,
z,0,151,2005,37.5117,-0.126374,11.7338,00:00:30,
z,0,151,2021,37.3522,-0.126374,11.0075,00:00:30,
z,0,152,2005,37.286,-0.126374,11.6869,00:00:30,
z,0,152,2021,37.1588,-0.126374,11.0277,00:00:30,
x,1,152,2029,28.5718,2.27297,17.647,00:00:30,
z,0,153,2005,37.0517,-0.126374,11.6499,00:00:30,
z,0,153,2021,36.962,-0.126374,11.0356,00:00:30,
x,1,153,2029,28.5976,2.27297,17.8975,00:00:30,
z,0,153,2036,37.7563,-0.126374,10.8328,00:00:30,
z,0,154,2005,36.8039,-0.126374,11.6512,00:00:30,
x,1,154,2029,28.6164,2.27297,18.1577,00:00:30,
z,0,154,2036,37.5734,-0.126374,10.8693,00:00:30,
x,1,155,2029,28.6164,2.27297,18.1577,00:00:31,
z,0,155,2036,37.393,-0.126374,10.9044,00:00:31,
z,0,156,2036,37.2101,-0.126374,10.9379,00:00:31,
z,0,157,2036,37.0208,-0.126374,10.9666,00:00:31,
z,0,158,2011,37.6983,-0.126374,10.7913,00:00:31,
z,0,158,2022,37.6901,-0.126374,11.698,00:00:31,
z,0,158,2036,36.8232,-0.126374,10.9895,00:00:31,
z,0,159,2011,37.5115,-0.126374,10.8269,00:00:31,
z,0,159,2022,37.4563,-0.126374,11.6511,00:00:31,
z,0,160,2011,37.3119,-0.126374,10.861,00:00:32,
z,0,160,2022,37.2128,-0.126374,11.6081,00:00:32,
z,0,161,2011,37.1177,-0.126374,10.886,00:00:32,
z,0,161,2022,36.9646,-0.126374,11.588,00:00:32,
z,0,162,2011,36.9172,-0.126374,10.8921,00:00:32,
x,1,163,2009,28.5388,2.29293,17.5247,00:00:32,
z,0,163,2041,37.6578,-0.126374,10.8633,00:00:32,
x,1,164,2009,28.5225,2.27297,17.6864,00:00:32,
z,0,164,2041,37.4698,-0.126374,10.8737,00:00:32,
x,1,165,2009,28.5045,2.27297,17.8784,00:00:33,
z,0,165,2023,37.7647,-0.126374,11.7564,00:00:33,
z,0,165,2041,37.2822,-0.126374,10.8833,00:00:33,
x,1,166,2009,28.4861,2.27297,18.0937,00:00:33,
z,0,166,2023,37.5062,-0.126374,11.7783,00:00:33,
z,0,166,2041,37.0898,-0.126374,10.8902,00:00:33,
x,1,167,2009,28.4861,2.27297,18.0937,00:00:33,
z,0,167,2023,37.2469,-0.126374,11.7917,00:00:33,
z,0,167,2041,36.8917,-0.126374,10.8954,00:00:33,
z,0,168,2023,36.9861,-0.126374,11.802,00:00:33,
z,0,172,2037,37.5788,-0.126374,11.8854,00:00:34,
z,0,173,2018,37.7261,-0.126374,10.848,00:00:34,
z,0,173,2037,37.2923,-0.126374,11.8811,00:00:34,
z,0,174,2018,37.4753,-0.126374,10.8981,00:00:34,
z,0,174,2037,37.0088,-0.126374,11.8717,00:00:34,
z,0,175,2018,37.2253,-0.126374,10.9435,00:00:35,
x,1,176,2015,28.7794,2.29293,17.5611,00:00:35,
z,0,176,2018,36.9757,-0.126374,10.9737,00:00:35,
z,0,177,2006,37.7623,-0.126374,11.3756,00:00:35,
x,1,177,2015,28.7616,2.27297,17.716,00:00:35,
z,0,178,2006,37.502,-0.126374,11.4085,00:00:35,
x,1,178,2015,28.74,2.27297,17.8996,00:00:35,
z,0,179,2006,37.2412,-0.126374,11.4403,00:00:35,
x,1,179,2015,28.714,2.27297,18.105,00:00:35,
z,0,180,2006,36.9792,-0.126374,11.4618,00:00:36,
x,1,180,2015,28.714,2.27297,18.105,00:00:36,
z,0,188,2020,37.5697,-0.126374,10.8955,00:00:37,
z,0,189,2020,37.275,-0.126374,10.9549,00:00:37,
z,0,190,2020,36.9782,-0.126374,11.0027,00:00:38,
z,0,192,2014,37.6303,-0.126374,10.8817,00:00:38,
z,0,193,2014,37.3072,-0.126374,10.9123,00:00:38,
x,1,193,2016,28.7717,2.27297,17.6912,00:00:38,
z,0,194,2007,37.404,-0.126374,11.9374,00:00:38,
x,1,194,2008,28.1277,2.29293,17.4981,00:00:38,
z,0,194,2014,36.9779,-0.126374,10.9384,00:00:38,
x,1,194,2016,28.8758,2.27297,17.9015,00:00:38,
z,0,195,2007,37.2153,-0.126374,11.9065,00:00:39,
x,1,195,2008,28.0808,2.27297,17.647,00:00:39,
x,1,195,2016,28.995,2.27297,18.1154,00:00:39,
z,0,196,2007,37.0266,-0.126374,11.8757,00:00:39,
x,1,196,2008,28.0538,2.27297,17.8293,00:00:39,
x,1,196,2016,28.995,2.27297,18.1154,00:00:39,
z,0,197,2007,36.8363,-0.126374,11.8565,00:00:39,
x,1,197,2008,28.0547,2.27297,18.0279,00:00:39,
x,1,198,2008,28.0808,2.27297,18.2248,00:00:39,
z,0,198,2024,37.5945,-0.126374,11.6842,00:00:39,
x,1,199,2008,28.0808,2.27297,18.2248,00:00:39,
z,0,199,2024,37.3816,-0.126374,11.634,00:00:39,
z,0,200,2024,37.1722,-0.126374,11.5782,00:00:40,
z,0,201,2024,36.9633,-0.126374,11.5245,00:00:40,
x,1,201,2033,28.2268,2.27297,17.6451,00:00:40,
z,0,202,2013,37.5189,-0.126374,10.8319,00:00:40,
x,1,202,2033,28.1992,2.27297,17.8766,00:00:40,
z,0,203,2013,37.259,-0.126374,10.8784,00:00:40,
x,1,203,2033,28.18,2.27297,18.118,00:00:40,
z,0,204,2013,36.9998,-0.126374,10.9159,00:00:40,
x,1,204,2033,28.18,2.27297,18.118,00:00:40,
z,0,204,2034,37.7377,-0.126374,11.904,00:00:40,
x,1,205,2001,28.6171,2.29293,17.5076,00:00:41,
z,0,205,2034,37.5478,-0.126374,11.8985,00:00:41,
x,1,206,2001,28.6662,2.27297,17.708,00:00:41,
z,0,206,2034,37.3548,-0.126374,11.8898,00:00:41,
x,1,207,2001,28.7343,2.27297,17.9537,00:00:41,
z,0,207,2025,37.604,-0.126374,10.9288,00:00:41,
z,0,207,2034,37.1562,-0.126374,11.8757,00:00:41,
x,1,208,2001,28.7343,2.27297,17.9537,00:00:41,
z,0,208,2025,37.3505,-0.126374,10.9751,00:00:41,
z,0,208,2034,36.9494,-0.126374,11.8652,00:00:41,
z,0,209,2025,37.0977,-0.126374,11.0134,00:00:41,
z,0,210,2025,36.8476,-0.126374,11.0313,00:00:42,
x,1,210,2040,28.2766,2.29293,17.4908,00:00:42,
z,0,211,2012,37.7185,-0.126374,10.833,00:00:42,
x,1,211,2040,28.2695,2.27297,17.664,00:00:42,
z,0,212,2012,37.4751,-0.126374,10.8817,00:00:42,
x,1,212,2040,28.2599,2.27297,17.8747,00:00:42,
z,0,213,2012,37.2291,-0.126374,10.9251,00:00:42,
x,1,213,2040,28.2483,2.27297,18.1108,00:00:42,
z,0,214,2012,36.9803,-0.126374,10.9626,00:00:42,
x,1,214,2040,28.2483,2.27297,18.1108,00:00:42,
z,0,217,2039,37.5877,-0.126374,10.8794,00:00:43,
z,0,218,2039,37.2679,-0.126374,10.9483,00:00:43,
z,0,219,2039,36.9474,-0.126374,11.0122,00:00:43,
z,0,222,2038,37.6011,-0.126374,11.8386,00:00:44,
x,1,223,2017,28.1405,2.27297,17.6473,00:00:44,
z,0,223,2038,37.3765,-0.126374,11.8193,00:00:44,
x,1,224,2017,28.1027,2.27297,17.8584,00:00:44,
x,1,224,2031,28.7284,2.27297,17.6491,00:00:44,
z,0,224,2038,37.1517,-0.126374,11.8034,00:00:44,
x,1,225,2017,28.0951,2.27297,18.0726,00:00:45,
x,1,225,2031,28.8307,2.27297,17.8739,00:00:45,
z,0,225,2038,36.9265,-0.126374,11.7938,00:00:45,
x,1,226,2017,28.0951,2.27297,18.0726,00:00:45,
z,0,226,2019,37.6631,-0.126374,11.6074,00:00:45,
x,1,226,2031,28.9117,2.27297,18.1108,00:00:45,
z,0,227,2019,37.4376,-0.126374,11.6226,00:00:45,
x,1,227,2031,28.9117,2.27297,18.1108,00:00:45,
z,0,228,2019,37.2129,-0.126374,11.6409,00:00:45,
z,0,229,2019,36.9883,-0.126374,11.6642,00:00:45,
z,0,229,2026,37.6159,-0.126374,10.8501,00:00:45,
z,0,230,2026,37.3776,-0.126374,10.8978,00:00:46,
z,0,231,2026,37.1357,-0.126374,10.9402,00:00:46,
z,0,232,2026,36.8884,-0.126374,10.9613,00:00:46,
z,0,232,2027,37.6408,-0.126374,11.7498,00:00:46,
z,0,233,2027,37.4045,-0.126374,11.7662,00:00:46,
x,2,234,2021,28.2008,-2.23828,4.75298,00:00:46,
z,0,234,2027,37.1695,-0.126374,11.7787,00:00:46,
x,2,235,2021,27.9681,-2.23828,4.75508,00:00:47,
z,0,235,2027,36.9346,-0.126374,11.7886,00:00:47,
x,1,235,2032,28.2289,2.27297,17.6346,00:00:47,
x,2,236,2021,27.7131,-2.23,4.75567,00:00:47,
x,1,236,2032,28.184,2.27297,17.8409,00:00:47,
x,2,237,2021,27.5356,-2.355,4.75501,00:00:47,
x,1,237,2032,28.1605,2.27297,18.0511,00:00:47,
x,2,238,2021,27.358,-2.355,4.75299,00:00:47,
x,1,238,2032,28.1605,2.27297,18.0511,00:00:47,
x,1,238,2042,28.9667,2.27297,17.65,00:00:47,
x,2,239,2021,27.1805,-2.53,4.74967,00:00:47,
x,1,239,2042,28.9667,2.27297,17.8836,00:00:47,
x,2,240,2021,26.9092,-2.54996,4.68018,00:00:48,
x,1,240,2042,28.9804,2.27297,18.126,00:00:48,
x,2,241,2021,26.6723,-2.54996,4.66448,00:00:48,
x,1,241,2042,28.9804,2.27297,18.126,00:00:48,
x,2,242,2021,26.4706,-2.54996,4.6925,00:00:48,
x,2,243,2021,26.4706,-2.54996,4.76477,00:00:48,
x,1,243,2035,28.5428,2.27297,17.7047,00:00:48,
x,2,244,2021,26.462,-2.54996,4.89216,00:00:48,
x,1,244,2035,28.5712,2.27297,17.9836,00:00:48,
x,2,245,2021,26.4593,-2.54996,5.06289,00:00:49,
x,1,245,2035,28.5712,2.27297,17.9836,00:00:49,
x,1,251,2005,28.7022,2.29293,17.4936,00:00:50,
x,1,252,2005,28.7988,2.27297,17.7014,00:00:50,
x,1,253,2005,28.8686,2.27297,17.9461,00:00:50,
x,1,254,2005,28.9659,2.27297,18.1936,00:00:50,
x,2,255,2003,28.1482,-2.23828,4.4508,00:00:51,
x,1,255,2005,28.9659,2.27297,18.1936,00:00:51,
x,1,255,2030,28.0363,2.27297,17.634,00:00:51,
x,2,256,2003,27.9408,-2.23828,4.47879,00:00:51,
x,1,256,2030,27.9808,2.27297,17.8324,00:00:51,
x,2,257,2003,27.7091,-2.23,4.47417,00:00:51,
x,1,257,2030,27.9687,2.27297,17.9533,00:00:51,
x,2,258,2003,27.5879,-2.23,4.47417,00:00:51,
x,1,258,2030,27.9846,2.27297,18.0748,00:00:51,
x,2,259,2003,27.4666,-2.355,4.47417,00:00:51,
x,1,259,2030,28.0161,2.27297,18.1581,00:00:51,
x,2,259,2043,28.1997,-2.23828,4.71881,00:00:51,
x,2,260,2003,27.3458,-2.355,4.46499,00:00:52,
x,1,260,2030,28.0877,2.27297,18.2699,00:00:52,
x,2,260,2043,28.0601,-2.23828,4.6692,00:00:52,
x,2,261,2003,27.2254,-2.53,4.45035,00:00:52,
x,1,261,2030,28.0877,2.27297,18.2699,00:00:52,
x,2,261,2043,27.9069,-2.23,4.6441,00:00:52,
x,2,262,2003,27.1059,-2.53,4.43004,00:00:52,
x,1,262,2010,28.169,2.27297,17.6362,00:00:52,
x,2,262,2043,27.7997,-2.23,4.63603,00:00:52,
x,2,263,2003,26.9494,-2.54996,4.43974,00:00:52,
x,1,263,2010,28.1278,2.27297,17.8357,00:00:52,
x,2,263,2043,27.6922,-2.23,4.63712,00:00:52,
x,2,264,2003,26.7822,-2.54996,4.48424,00:00:52,
x,1,264,2010,28.1206,2.27297,18.0598,00:00:52,
x,1,264,2023,28.6314,2.29293,17.5294,00:00:52,
x,2,264,2043,27.585,-2.23,4.64555,00:00:52,
x,2,265,2003,26.5998,-2.54996,4.56571,00:00:53,
x,1,265,2010,28.1206,2.27297,18.0598,00:00:53,
x,1,265,2023,28.7056,2.27297,17.7087,00:00:53,
x,2,265,2043,27.4786,-2.355,4.66157,00:00:53,
x,2,266,2003,26.4223,-2.54996,4.6753,00:00:53,
x,2,266,2011,28.1305,-2.23828,4.49112,00:00:53,
x,1,266,2023,28.7823,2.27297,17.9549,00:00:53,
x,2,266,2043,27.3724,-2.355,4.67793,00:00:53,
x,2,267,2003,26.4223,-2.54996,4.80861,00:00:53,
x,2,267,2011,27.9199,-2.23828,4.51758,00:00:53,
x,1,267,2023,28.7823,2.27297,17.9549,00:00:53,
x,2,267,2043,27.2657,-2.53,4.69139,00:00:53,
x,2,268,2003,26.4061,-2.54996,4.96762,00:00:53,
x,2,268,2011,27.6904,-2.23,4.51992,00:00:53,
x,2,268,2043,27.1598,-2.53,4.71037,00:00:53,
x,2,269,2003,26.3531,-2.53,5.15448,00:00:53,
x,2,269,2011,27.5522,-2.355,4.51395,00:00:53,
x,2,269,2043,27.0095,-2.54996,4.77526,00:00:53,
x,2,270,2011,27.4208,-2.355,4.50406,00:00:54,
x,2,270,2043,26.8574,-2.54996,4.87794,00:00:54,
x,1,271,2004,28.3336,2.27297,17.7081,00:00:54,
x,2,271,2011,27.2831,-2.355,4.49123,00:00:54,
x,2,271,2043,26.7216,-2.54996,4.99953,00:00:54,
x,1,272,2004,28.3326,2.27297,17.9479,00:00:54,
x,2,272,2011,27.1385,-2.53,4.46655,00:00:54,
x,2,272,2043,26.6312,-2.53,5.11454,00:00:54,
x,1,273,2004,28.3326,2.27297,17.9479,00:00:54,
x,2,273,2011,26.9938,-2.54996,4.47089,00:00:54,
x,2,273,2018,28.1637,-2.23828,4.90137,00:00:54,
x,2,274,2011,26.8491,-2.54996,4.4987,00:00:54,
x,2,274,2018,27.9731,-2.23828,4.84946,00:00:54,
x,2,275,2011,26.6842,-2.54996,4.57142,00:00:55,
x,2,275,2018,27.7276,-2.23,4.83032,00:00:55,
x,2,276,2011,26.5353,-2.54996,4.67185,00:00:55,
x,2,276,2018,27.5948,-2.23,4.82308,00:00:55,
x,2,276,2022,28.2232,-2.23828,4.53724,00:00:55,
x,1,276,2037,28.2368,2.27297,17.6753,00:00:55,
x,2,277,2011,26.5353,-2.54996,4.77851,00:00:55,
x,2,277,2018,27.4624,-2.355,4.8138,00:00:55,
x,2,277,2022,28.0273,-2.23828,4.52274,00:00:55,
x,1,277,2037,28.2076,2.27297,17.9242,00:00:55,
x,2,278,2011,26.5105,-2.54996,4.87976,00:00:55,
x,2,278,2018,27.3324,-2.355,4.80343,00:00:55,
x,2,278,2022,27.7976,-2.23,4.46152,00:00:55,
x,1,278,2037,28.1987,2.27297,18.1907,00:00:55,
x,2,279,2011,26.4694,-2.54996,4.97762,00:00:55,
x,2,279,2018,27.2053,-2.53,4.81281,00:00:55,
x,2,279,2022,27.6723,-2.23,4.46152,00:00:55,
x,1,279,2037,28.1987,2.27297,18.1907,00:00:55,
x,2,280,2011,26.3917,-2.53,5.11782,00:00:56,
x,2,280,2018,27.0135,-2.54996,4.78531,00:00:56,
x,2,280,2022,27.5423,-2.355,4.46152,00:00:56,
x,2,281,2018,26.8316,-2.54996,4.79005,00:00:56,
x,2,281,2020,28.077,-2.23828,4.58374,00:00:56,
x,2,281,2022,27.4123,-2.355,4.4629,00:00:56,
x,2,282,2018,26.6666,-2.54996,4.82446,00:00:56,
x,2,282,2020,27.8261,-2.23,4.54111,00:00:56,
x,2,282,2022,27.2847,-2.355,4.46511,00:00:56,
x,1,282,2036,28.213,2.29293,17.4984,00:00:56,
x,2,283,2018,26.5033,-2.54996,4.84912,00:00:56,
x,2,283,2020,27.6943,-2.23,4.52067,00:00:56,
x,2,283,2022,27.1606,-2.53,4.44806,00:00:56,
x,1,283,2036,28.1511,2.27297,17.6978,00:00:56,
x,2,284,2018,26.3337,-2.54996,4.88397,00:00:56,
x,2,284,2020,27.5907,-2.23,4.52067,00:00:56,
x,2,284,2022,27.0039,-2.54996,4.45355,00:00:56,
x,1,284,2036,28.128,2.27297,17.929,00:00:56,
x,2,285,2014,28.242,-2.23828,4.49483,00:00:57,
x,2,285,2020,27.4888,-2.355,4.52067,00:00:57,
x,2,285,2022,26.8393,-2.54996,4.48114,00:00:57,
x,1,285,2036,28.1212,2.27297,18.1716,00:00:57,
x,2,286,2014,28.0756,-2.23828,4.56344,00:00:57,
x,2,286,2020,27.3649,-2.355,4.52103,00:00:57,
x,2,286,2022,26.6526,-2.54996,4.55028,00:00:57,
x,1,286,2036,28.1212,2.27297,18.1716,00:00:57,
x,2,287,2014,27.8087,-2.23,4.69175,00:00:57,
x,2,287,2020,27.2311,-2.53,4.51876,00:00:57,
x,2,287,2022,26.4739,-2.54996,4.65241,00:00:57,
x,1,287,2041,28.6003,2.27297,17.6817,00:00:57,
x,2,288,2014,27.6699,-2.23,4.76092,00:00:57,
x,2,288,2020,27.1011,-2.53,4.49617,00:00:57,
x,2,288,2022,26.4739,-2.54996,4.76868,00:00:57,
x,1,288,2041,28.6222,2.27297,17.9339,00:00:57,
x,2,289,2014,27.529,-2.355,4.83062,00:00:57,
x,2,289,2020,26.9711,-2.54996,4.48423,00:00:57,
x,2,289,2022,26.466,-2.54996,4.89439,00:00:57,
x,1,289,2041,28.6222,2.27297,17.9339,00:00:57,
x,2,290,2014,27.4983,-2.355,4.82756,00:00:58,
x,2,290,2020,26.818,-2.54996,4.46398,00:00:58,
x,2,290,2022,26.4873,-2.54996,4.89121,00:00:58,
x,2,291,2014,27.4351,-2.355,4.83497,00:00:58,
x,2,291,2020,26.6894,-2.54996,4.47077,00:00:58,
x,2,291,2022,26.5557,-2.53,5.00068,00:00:58,
x,1,292,2006,28.3239,2.27297,17.6903,00:00:58,
x,2,292,2014,27.3547,-2.355,4.83133,00:00:58,
x,2,292,2020,26.5803,-2.54996,4.49868,00:00:58,
x,2,292,2022,26.6179,-2.53,5.12476,00:00:58,
x,1,293,2006,28.3833,2.27297,17.9572,00:00:58,
x,2,293,2014,27.2629,-2.53,4.82986,00:00:58,
x,2,293,2020,26.4546,-2.54996,4.56028,00:00:58,
x,2,293,2024,28.1333,-2.23828,4.46138,00:00:58,
x,1,294,2006,28.3833,2.27297,17.9572,00:00:58,
x,2,294,2014,27.1662,-2.53,4.82256,00:00:58,
x,2,294,2020,26.3285,-2.54996,4.63686,00:00:58,
x,2,294,2024,27.9588,-2.23828,4.44193,00:00:58,
x,2,295,2014,26.985,-2.54996,4.8213,00:00:59,
x,2,295,2020,26.3285,-2.54996,4.67371,00:00:59,
x,2,295,2024,27.7342,-2.23,4.37282,00:00:59,
x,2,296,2014,26.8251,-2.54996,4.84234,00:00:59,
x,2,296,2020,26.3351,-2.54996,4.69681,00:00:59,
x,2,296,2024,27.6119,-2.23,4.37282,00:00:59,
x,2,296,2039,28.1906,-2.23828,4.76945,00:00:59,
x,2,297,2014,26.7942,-2.54996,4.84953,00:00:59,
x,2,297,2020,26.3179,-2.54996,4.69732,00:00:59,
x,2,297,2024,27.4843,-2.355,4.37282,00:00:59,
x,2,297,2039,28.0033,-2.23828,4.78657,00:00:59,
x,2,298,2014,26.7769,-2.54996,4.86879,00:00:59,
x,2,298,2020,26.306,-2.54996,4.70081,00:00:59,
x,2,298,2024,27.4313,-2.355,4.3744,00:00:59,
x,2,298,2039,27.816,-2.23,4.82063,00:00:59,
x,2,299,2014,26.7614,-2.54996,4.89365,00:00:59,
x,2,299,2020,26.2976,-2.54996,4.70692,00:00:59,
x,2,299,2024,27.3168,-2.355,4.37604,00:00:59,
x,2,299,2039,27.6711,-2.23,4.85626,00:00:59,
x,2,300,2014,26.6901,-2.53,4.99254,00:01:00,
x,2,300,2020,26.2822,-2.54996,4.70341,00:01:00,
x,2,300,2024,27.2118,-2.53,4.37768,00:01:00,
x,2,300,2039,27.5534,-2.355,4.86661,00:01:00,
x,2,301,2014,26.5885,-2.53,5.11697,00:01:00,
x,2,301,2020,26.2975,-2.54996,4.71036,00:01:00,
x,2,301,2024,27.0486,-2.54996,4.34467,00:01:00,
x,2,301,2039,27.4766,-2.355,4.85908,00:01:00,
x,2,302,2013,28.156,-2.23828,4.51883,00:01:00,
x,2,302,2020,26.3352,-2.54996,4.72062,00:01:00,
x,2,302,2024,26.8989,-2.54996,4.3054,00:01:00,
x,2,302,2039,27.4553,-2.355,4.85176,00:01:00,
x,2,303,2013,28.0145,-2.23828,4.53687,00:01:00,
x,2,303,2020,26.3799,-2.54996,4.7411,00:01:00,
x,2,303,2024,26.7876,-2.54996,4.31377,00:01:00,
x,2,303,2039,27.3793,-2.355,4.84586,00:01:00,
x,2,304,2013,27.8668,-2.23,4.52205,00:01:00,
x,2,304,2020,26.4404,-2.54996,4.79215,00:01:00,
x,2,304,2024,26.7876,-2.54996,4.31377,00:01:00,
x,2,304,2039,27.3126,-2.355,4.83285,00:01:00,
x,2,305,2013,27.737,-2.23,4.49485,00:01:01,
x,2,305,2020,26.5109,-2.54996,4.88926,00:01:01,
x,2,305,2024,26.7685,-2.54996,4.38315,00:01:01,
x,2,305,2039,27.2643,-2.53,4.81081,00:01:01,
x,2,306,2013,27.6669,-2.23,4.49485,00:01:01,
x,2,306,2020,26.578,-2.54996,5.04145,00:01:01,
x,2,306,2024,26.7135,-2.54996,4.48998,00:01:01,
x,2,306,2039,27.1516,-2.53,4.78493,00:01:01,
x,2,307,2013,27.612,-2.23,4.49485,00:01:01,
x,2,307,2024,26.6092,-2.54996,4.60641,00:01:01,
x,2,307,2039,27.0754,-2.54996,4.78705,00:01:01,
x,2,308,2012,28.1944,-2.23828,4.72776,00:01:01,
x,2,308,2013,27.5531,-2.355,4.49485,00:01:01,
x,2,308,2024,26.4808,-2.54996,4.72099,00:01:01,
x,2,308,2039,26.971,-2.54996,4.81922,00:01:01,
x,2,309,2012,28.0944,-2.23828,4.67472,00:01:01,
x,2,309,2013,27.4556,-2.355,4.49485,00:01:01,
x,2,309,2024,26.3238,-2.54996,4.83365,00:01:01,
